date,rolling_logloss_static_w60,rolling_logloss_adaptive_w60
2018-11-27,1.0367964836109733,1.7402291142945983
2018-11-28,1.0371682462362117,1.3411930512316075
2018-11-29,1.0205626889104167,1.314733399254581
2018-11-30,1.0127292950896711,1.291628493235916
2018-12-03,1.0143177980864098,1.3126972720216774
2018-12-04,1.0161377862858265,1.3098094100004434
2018-12-06,1.021509246312981,1.3847133870884567
2018-12-07,0.9897310890479468,1.3982288906920624
2018-12-10,1.0553700942770388,1.397848646062626
2018-12-11,1.0580522670572494,1.851937956647902
2018-12-12,1.0565090539434523,1.8570693696440403
2018-12-13,1.144562449422419,1.88882634943905
2018-12-14,1.1465400751524408,1.921949130484611
2018-12-17,1.1462567822129648,1.9284026582812581
2018-12-18,1.1268709353828703,1.9351604100830608
2018-12-19,1.199267692413765,1.9048648274892055
2018-12-20,1.6519516858912253,1.9264245768727994
2018-12-21,1.6355374625027008,1.912302945866346
2018-12-24,1.636624804533841,1.9162370618021813
2018-12-26,1.6429130417195321,1.9236857588319567
2018-12-27,1.5976558699128682,1.9186093607777168
2018-12-28,1.5727207161274168,1.891785395570482
2018-12-31,1.5723544010154373,1.871895550653892
2019-01-02,1.5435337491446586,1.833799251075931
2019-01-03,1.5625013161566486,1.3751307231228296
2019-01-04,1.5608424895675312,1.3801181047037108
2019-01-07,1.5650590981419295,1.379505612333565
2019-01-08,1.5806501089416274,1.3775633820626492
2019-01-09,1.5703327888015237,1.3611419886732974
2019-01-10,1.5929401454343606,1.3565991814292684
2019-01-11,1.6002485614707835,1.332190072128941
2019-01-14,1.5841879472629274,1.2922251509156348
2019-01-15,1.6435623727505655,1.3237509665795753
2019-01-16,1.6311694055141184,1.7489302595750498
2019-01-17,1.6049627948348892,1.7528936047269528
2019-01-18,1.5988340484994672,1.789514014349223
2019-01-22,1.6058952330428795,1.7536029316339325
2019-01-23,1.5919064048639124,1.7927925192533238
2019-01-24,1.6380000724126407,1.7796515632472525
2019-01-25,1.6332053712051111,1.8331079206712935
2019-01-28,1.6641870174062057,1.8132321855295883
2019-01-29,1.6878767787550584,1.8825469035855826
2019-01-30,1.7067520094274549,1.8844055914927895
2019-01-31,1.6495188893527026,1.9237773302877172
2019-02-01,1.6976917519843056,1.9769747828290554
2019-02-04,1.6400339804878703,1.9715510761551447
2019-02-05,1.668157304719584,1.9875979219469622
2019-02-06,1.6849932525213547,1.9924566027596113
2019-02-07,1.6724454789336618,1.9733588498676338
2019-02-08,1.6190494424826924,1.9754511456166965
2019-02-11,1.6317517766834742,1.9721066340256608
2019-02-12,1.6172583830517826,1.934152179275498
2019-02-13,1.6305876649787525,1.9334683226642004
2019-02-14,1.6317180415843988,1.9445512610574212
2019-02-15,1.6352776099226998,1.944718766654963
2019-02-19,1.603658943507935,1.9064710492066275
2019-02-20,1.6402793531302051,1.906190930568021
2019-02-21,1.659979251423658,1.9116710866326152
2019-02-22,1.6596227315906362,1.9083885329815817
2019-02-25,1.6567283400231223,1.8931170207836792
2019-02-26,1.653759675524118,1.9465412341926132
2019-02-27,1.6522053839660085,1.8926287479588717
2019-02-28,1.671303136857986,1.8934787905330779
2019-03-01,1.6922242385031943,1.859712909587597
2019-03-04,1.7112800415450193,1.856954335612971
2019-03-05,1.7091751461229479,1.857144813876698
2019-03-06,1.7686673577309704,1.790055619031112
2019-03-07,1.7732413051593332,1.813160525049777
2019-03-08,1.7343183898957157,1.8245881335302903
2019-03-11,1.7824912525273184,1.4008590301513097
2019-03-12,1.8310077699456335,1.4493755475696248
2019-03-13,1.7504030714964425,1.4100980089985529
2019-03-14,1.7428342334949682,1.3949504131087755
2019-03-15,1.7427408625691572,1.3926604152854014
2019-03-18,1.7889506746064867,1.404212868294734
2019-03-19,1.7218614797609009,1.4135042235515136
2019-03-20,1.301476519273543,1.422487498563725
2019-03-21,1.3367474445202523,1.8617887912650664
2019-03-22,1.34224333262646,1.8638604198763593
2019-03-25,1.31905184632651,1.888928376489297
2019-03-26,1.328971292529839,1.8925545849270429
2019-03-27,1.321474610497702,1.8863177088503085
2019-03-28,1.337112437807584,1.891350509345296
2019-03-29,1.329567137924939,1.886068647499184
2019-04-01,1.310784758003367,1.8855191471785575
2019-04-02,1.3500622965744389,1.914257783652433
2019-04-03,1.3433045447726362,1.9155061387886514
2019-04-04,1.3302125364277868,1.9922589752217696
2019-04-05,1.3124452677905618,1.9895004012471433
2019-04-08,1.3074072532593464,2.0245862328869775
2019-04-09,1.303004727008653,2.0314789381926572
2019-04-10,1.3247237935551153,2.060497533799479
2019-04-11,1.281039813153239,2.4876398773892268
2019-04-12,1.2803703791244834,2.0349562526111797
2019-04-15,1.2966130397911189,2.0817349480880005
2019-04-16,1.339362195748811,2.039244195239241
2019-04-17,1.3678404102576351,2.0415735609454937
2019-04-18,1.3777438641360527,1.9918543360897083
2019-04-22,1.34428606343514,2.054924163321679
2019-04-23,1.762707973328225,2.0605320339320325
2019-04-24,1.7925706311486924,2.1434775963057087
2019-04-25,1.748671593999551,2.072909154562421
2019-04-26,1.7322885588933374,2.159272213733956
2019-04-29,1.7128523848986807,2.1178571029041557
2019-04-30,1.6614299776946193,2.06524042921832
2019-05-01,1.6807113309744872,2.119357874248902
2019-05-02,1.683660176110472,2.1162312306839888
2019-05-03,1.6875120381265283,2.197356804858249
2019-05-06,2.141845030734904,2.2370672682027086
2019-05-07,2.1783810519912317,2.259445163846775
2019-05-08,2.145612504385018,2.243992818048471
2019-05-09,2.1793172231823497,2.2485892727951318
2019-05-10,2.2523510004269145,2.250636286623238
2019-05-13,2.27251496582322,2.2384034670385677
2019-05-14,2.2585071009012734,2.2433673744371645
2019-05-15,2.2580375862851616,2.23648092186713
2019-05-16,2.2301379790589673,2.2399700923534946
2019-05-17,2.2171958325673176,2.2391024863208937
2019-05-20,2.2173731392040685,2.3140064634089073
2019-05-21,2.2417317689100265,2.3166262231342807
2019-05-22,2.2626991026699628,2.297414897968641
2019-05-23,2.3111018540037715,2.2946407611746795
2019-05-24,2.323200804060154,2.2973722254264315
2019-05-28,2.317973178079236,2.2968316374972124
2019-05-29,2.3183032218675055,2.2772527044281974
2019-05-30,2.338400852184534,2.2908402023842114
2019-05-31,2.3163715881848286,2.303951423027058
2019-06-03,2.3248436297439596,2.28685387412063
2019-06-04,2.300446086486197,2.30875922181221
2019-06-05,2.244909344649943,2.2788965639917427
2019-06-06,2.249704045857473,2.259252314052715
2019-06-07,2.2421709604617552,2.2865207500446525
2019-06-10,2.2670318750747005,2.269593029949863
2019-06-11,2.26543490969308,2.269706024732953
2019-06-12,2.2423300036744154,2.2512640669300326
2019-06-13,2.2261323272905993,2.3213422772532155
2019-06-14,2.1919444828787134,2.2952483557569536
2019-06-17,2.1760192921282564,1.8790519690742775
2019-06-18,2.2001998401658804,1.872876155024245
2019-06-19,2.2763588903049627,1.8593606514206398
2019-06-20,2.3116966159082972,1.855921710870676
2019-06-21,2.3293400651425378,1.855921710870676
2019-06-24,2.3151195218774205,1.8511570126715489
2019-06-25,2.3602536918957906,1.8538293901728018
2019-06-26,2.3666431045809153,1.854660587340138
2019-06-27,2.3435381985622503,1.823408236037353
2019-06-28,2.3618484033733855,1.8277162846666783
2019-07-01,2.360665874440514,1.7510469905972694
2019-07-02,2.35811247180346,1.7518178408914484
2019-07-03,2.3438876412928744,1.804785404730581
2019-07-05,2.4109768361384605,1.8398543073017508
2019-07-08,2.4014986193703516,1.8070734185867416
2019-07-09,2.387034217070874,1.3518015790685942
2019-07-10,2.38122138766368,1.432273474690299
2019-07-11,2.3652961969132225,1.3823446034643991
2019-07-12,2.322632730947204,1.3859124410495414
2019-07-15,2.3258169848932493,1.373813490993159
2019-07-16,2.324427291410932,1.3632385167685184
2019-07-17,2.306707865749726,1.3272471126126288
2019-07-18,1.8529899490902746,1.3272471126126288
2019-07-19,1.7922542230857321,1.2538017918248914
2019-07-22,1.8801375490617944,1.7081344157338532
2019-07-23,1.8986642071317097,1.6551668518947207
2019-07-24,1.937811971224344,1.6667193049040532
2019-07-25,1.938003544214773,1.6625570192225925
2019-07-26,1.9434786119976402,1.614121683974854
2019-07-29,1.9170904014588106,1.628538307932964
2019-07-30,1.8946658620154833,1.5448069659188595
2019-07-31,1.451645510125572,1.5502306725927701
2019-08-01,1.4549900217166079,1.539944651366403
2019-08-02,1.4498652767208084,1.5500069945804755
2019-08-05,1.415092576978735,1.5471191325592415
2019-08-06,1.3804352179507378,1.5449885763674267
2019-08-07,1.3438148083284676,1.5462579323835193
2019-08-08,1.3464030230685682,1.5495019664032192
2019-08-09,1.347478665087528,1.5544397300056052
2019-08-12,1.3268995907043162,1.5636528937200223
2019-08-13,1.3205923167756455,1.5786845936270564
2019-08-14,1.3389918873058038,1.502525543487974
2019-08-15,1.2996050587256291,1.4951870128306686
2019-08-16,1.3362254683478993,1.5259507910056407
2019-08-19,1.2874837222768056,1.5409468148376895
2019-08-20,1.269931223700283,1.5717486882673426
2019-08-21,1.7147551353341983,1.5712250849967864
2019-08-22,1.707343704979841,1.6203865572476626
2019-08-23,1.6868736196846126,1.60894268225535
2019-08-26,1.6482764476888783,1.588876468849918
2019-08-27,1.6866528659054458,1.5908788740472857
2019-08-28,1.680145745393052,1.5713776865031148
2019-08-29,1.7565618700375614,1.584518642509186
2019-08-30,1.7063575104458082,1.551195328609081
2019-09-03,1.712374399538097,1.5230720043773676
2019-09-04,1.6884563241166082,1.5218561877165981
2019-09-05,1.7418523605675775,1.516808317084169
2019-09-06,1.676903871107276,1.5298707183493718
2019-09-09,1.6740160090860419,1.4425966856355394
2019-09-10,1.6708784042141458,1.4607829741385492
2019-09-11,1.6551018028579878,1.4242953673437653
2019-09-12,1.6602710516630519,1.4310954741027124
2019-09-13,1.6718235046723844,1.4654903605145742
2019-09-16,1.6593699313085473,1.4685856462778255
2019-09-17,1.6797661885022492,1.4914280796803547
2019-09-18,1.6937568430651606,1.4907225069499122
2019-09-19,1.662461811414681,1.4957605214811276
2019-09-20,1.6594687184650962,1.5022831965132382
2019-09-23,1.6777789232762315,1.5443786739183756
2019-09-24,1.6659758389774901,1.5919625471092231
2019-09-25,1.6621203533791458,1.6418078759713972
2019-09-26,1.6789803685737872,1.6398557866841068
2019-09-27,1.661842105402943,1.5518023912051404
2019-09-30,1.5974382330430796,1.5645047254059221
2019-10-01,1.604914044613821,1.6006988543316985
2019-10-02,1.5999926000832043,1.5957903870396621
2019-10-03,1.615973439188087,1.5252219452963744
2019-10-04,1.6119999221306704,1.52540816697301
2019-10-07,2.0720096559708145,1.5285980811896704
2019-10-08,2.032778349514471,1.5280689362177606
2019-10-09,2.0169388487556876,1.550841605321412
2019-10-10,2.017374034489082,1.5172598883123742
2019-10-11,2.014293623038881,1.461723146476121
2019-10-14,2.0138634916396163,1.4548304411704411
2019-10-15,1.9437852813164336,0.9960694311659292
