date,feature,detectors,drift_index,severity_feature,severity_score,KS_stat,KS_ratio,PSI_value,PSI_ratio,PH_stat,PH_ratio,cooldown_blocked
2020-02-27,Ret_Vol_20,KS|PSI,1.0,2.6669880958110257,1.6103057479335197,0.22965023847376792,1.7665402959520609,0.7134871791339981,3.5674358956699903,0.1264111305863045,0.025282226117260897,1
2020-02-28,Ret_Vol_20,KS|PSI,1.0,2.4933366384249624,1.5233170655117725,0.22965023847376792,1.7665402959520609,0.6440265961795728,3.220132980897864,0.34143853070994024,0.06828770614198805,1
2020-03-02,Ret_Vol_20,KS|PSI,1.0,2.3559922741188646,1.4344458134507845,0.22965023847376792,1.7665402959520609,0.5890888504571338,2.9454442522856685,0.26063061224332396,0.05212612244866479,0
2020-03-03,Ret_Vol_20,KS|PSI,1.0,2.225571010496679,1.3353426062980074,0.22990468625893573,1.768497586607198,0.5365288868772321,2.68264443438616,0.0,0.0,1
2020-03-04,Ret_Vol_20,KS|PSI,1.0,2.1291460124826456,1.281864961131406,0.22990468625893573,1.768497586607198,0.4979588876716188,2.4897944383580937,0.05471692052273103,0.010943384104546205,1
2020-03-05,Ret_Vol_20,KS|PSI,1.0,2.0578561738574166,1.2465510434956304,0.22990468625893573,1.768497586607198,0.4694429522215271,2.3472147611076353,0.14796673976475638,0.029593347952951276,1
2020-03-06,Mom_Sum_20,KS|PSI,1.0,2.02470178744204,1.2383286248232364,0.26108816521048456,2.008370501619112,0.40820661465299357,2.0410330732649675,0.29384440447515503,0.058768880895031,1
2020-03-09,Mom_Sum_20,KS|PSI,1.0,2.0451432256029687,1.2539252579273292,0.26108816521048456,2.008370501619112,0.41638318991736506,2.081915949586825,0.33549153206935,0.06709830641387,0
2020-03-10,Mom_Sum_20,KS|PSI,1.0,2.1544299455801674,1.2926579673481005,0.26426528991262904,2.0328099224048386,0.4552099937510993,2.2760499687554963,0.0,0.0,1
2020-03-11,Mom_Sum_20,KS|PSI,1.0,2.2634562852024307,1.3629778640051515,0.26426528991262904,2.0328099224048386,0.49882052960000456,2.494102648000023,0.06130116104616623,0.012260232209233246,1
2020-03-12,Mom_Sum_20,KS|PSI,1.0,2.462540277748682,1.486085535286249,0.26426528991262904,2.0328099224048386,0.5784541266185051,2.8922706330925254,0.1070171079629969,0.02140342159259938,1
2020-03-13,Mom_Sum_20,KS|PSI,1.0,2.50522534504531,1.517126548636854,0.26426528991262904,2.0328099224048386,0.5955281535371563,2.9776407676857812,0.1748917701208499,0.034978354024169975,1
2020-03-16,Mom_Sum_20,KS|PSI,1.0,2.56697336010947,1.5494335744575785,0.26426528991262904,2.0328099224048386,0.6202273595628205,3.1011367978141022,0.11561947989870369,0.02312389597974074,0
2020-03-17,Mom_Sum_20,KS|PSI,1.0,2.63211943084574,1.5792716585074438,0.26426528991262904,2.0328099224048386,0.6462857878573282,3.2314289392866407,0.0,0.0,1
2020-03-18,Mom_Sum_20,KS|PSI,1.0,2.7227866054408594,1.6359324516750493,0.26426528991262904,2.0328099224048386,0.682552657695376,3.4127632884768797,0.028256105131671316,0.0056512210263342634,1
2020-03-19,Mom_Sum_20,KS|PSI,1.0,2.8541914095088687,1.7143328203955859,0.26426528991262904,2.0328099224048386,0.7351145793225797,3.6755728966128984,0.022724683628309372,0.004544936725661875,1
2020-03-20,Mom_Sum_20,KS|PSI,1.0,3.073190059416043,1.8769318507992663,0.26426528991262904,2.0328099224048386,0.8227140392854494,4.113570196427247,0.41272268937050693,0.08254453787410139,1
2020-03-23,Mom_Sum_20,KS|PSI,1.0,3.057363435182891,1.8587257904894818,0.25426528991262903,1.9558868454817617,0.8317680049768041,4.158840024884021,0.3038466172468417,0.06076932344936834,0
2020-03-24,Mom_Sum_20,KS|PSI,1.0,3.0487124520271047,1.8292274712162628,0.24426528991262902,1.8789637685586846,0.843692227099105,4.218461135495525,0.0,0.0,1
